,bp_pos,sample,normalized_fluorescent_units,EXPERIMENT
4108,1304.3478260869565,Sample_8,0.2210277424514901,Control
4109,1315.2173913043478,Sample_8,0.22114157323490133,Control
4110,1326.086956521739,Sample_8,0.22113573107761314,Control
4111,1336.9565217391305,Sample_8,0.2209633874376129,Control
4112,1347.8260869565215,Sample_8,0.22059131504532414,Control
4113,1358.695652173913,Sample_8,0.22007318872083176,Control
4114,1369.5652173913045,Sample_8,0.21960691154227172,Control
4115,1380.4347826086955,Sample_8,0.2191007433834785,Control
4116,1391.304347826087,Sample_8,0.2184220490172698,Control
4117,1402.1739130434785,Sample_8,0.21739346419972574,Control
4118,1413.0434782608695,Sample_8,0.21668537647966102,Control
4119,1423.913043478261,Sample_8,0.21554213932533717,Control
4120,1434.7826086956522,Sample_8,0.2143401154633013,Control
4121,1445.6521739130435,Sample_8,0.21326242001105378,Control
4122,1456.5217391304348,Sample_8,0.21217212740715372,Control
4123,1467.391304347826,Sample_8,0.2119377108459669,Control
4124,1478.2608695652175,Sample_8,0.2112234158337835,Control
4125,1489.1304347826087,Sample_8,0.21020788458643017,Control
4126,1500.0,Sample_8,0.2091624122829751,Control
4127,1514.0845070422536,Sample_8,0.20767257089079044,Control
4128,1528.1690140845071,Sample_8,0.20602864260013098,Control
4129,1542.2535211267605,Sample_8,0.20442022367173854,Control
4130,1556.338028169014,Sample_8,0.20287971982182082,Control
4131,1570.4225352112676,Sample_8,0.2013733560785556,Control
4132,1584.5070422535211,Sample_8,0.19969209275147665,Control
4133,1598.5915492957747,Sample_8,0.19808705132026638,Control
4134,1612.6760563380285,Sample_8,0.19665252785490395,Control
4135,1626.7605633802816,Sample_8,0.19546045391699945,Control
4136,1640.8450704225352,Sample_8,0.1945919807226336,Control
4137,1654.9295774647887,Sample_8,0.19319050195943221,Control
4138,1669.0140845070423,Sample_8,0.19184534524383678,Control
4139,1683.098591549296,Sample_8,0.1904041580678175,Control
4140,1697.1830985915494,Sample_8,0.188747267490675,Control
4141,1711.2676056338028,Sample_8,0.1871520846998885,Control
4142,1725.3521126760563,Sample_8,0.1856814128863056,Control
4143,1739.43661971831,Sample_8,0.184026256699608,Control
4144,1753.5211267605634,Sample_8,0.1822690453277831,Control
4145,1767.605633802817,Sample_8,0.1806128850203016,Control
4146,1781.6901408450703,Sample_8,0.17873901307012907,Control
4147,1795.774647887324,Sample_8,0.17699211675726606,Control
4148,1809.8591549295772,Sample_8,0.17534672792728456,Control
4149,1823.943661971831,Sample_8,0.17374725480223965,Control
4150,1838.0281690140848,Sample_8,0.1720853436211776,Control
4151,1852.112676056338,Sample_8,0.17040581468454352,Control
4152,1866.1971830985915,Sample_8,0.16848465777382007,Control
4153,1880.281690140845,Sample_8,0.1664619020965075,Control
4154,1894.3661971830984,Sample_8,0.16444727066917367,Control
4155,1908.450704225352,Sample_8,0.16238982718296271,Control
4156,1922.5352112676053,Sample_8,0.1603288236321543,Control
4157,1936.6197183098595,Sample_8,0.15852487500202425,Control
4158,1950.7042253521129,Sample_8,0.1567744186245638,Control
4159,1964.7887323943664,Sample_8,0.15477229306517493,Control
4160,1978.87323943662,Sample_8,0.1526568844246206,Control
4161,1992.957746478873,Sample_8,0.1506554891348928,Control
4162,2007.042253521127,Sample_8,0.14870448245177526,Control
4163,2021.12676056338,Sample_8,0.146796744246073,Control
4164,2035.2112676056336,Sample_8,0.14496614077331577,Control
4165,2049.295774647888,Sample_8,0.14308560511248647,Control
4166,2063.3802816901407,Sample_8,0.14127900925483522,Control
4167,2077.4647887323945,Sample_8,0.1396359025175444,Control
4168,2091.549295774648,Sample_8,0.1381504427433259,Control
4169,2105.6338028169016,Sample_8,0.13658246249741238,Control
4170,2119.718309859155,Sample_8,0.13504615769804548,Control
4171,2133.8028169014087,Sample_8,0.13313595483223728,Control
4172,2147.887323943662,Sample_8,0.13095427421994563,Control
4173,2161.9718309859154,Sample_8,0.12874320025379793,Control
4174,2176.056338028169,Sample_8,0.1270476966683291,Control
4175,2190.1408450704225,Sample_8,0.1251359419794912,Control
4176,2204.225352112676,Sample_8,0.12325914895067462,Control
4177,2218.3098591549297,Sample_8,0.12155497341298119,Control
4178,2232.394366197183,Sample_8,0.12012145406840259,Control
4179,2246.478873239437,Sample_8,0.11869414201594264,Control
4180,2260.56338028169,Sample_8,0.11753693845435179,Control
4181,2274.647887323944,Sample_8,0.11635161951081172,Control
4182,2288.732394366197,Sample_8,0.11502590622494092,Control
4183,2302.8169014084506,Sample_8,0.11378974225625248,Control
4184,2316.9014084507044,Sample_8,0.11224440036983047,Control
4185,2330.9859154929577,Sample_8,0.11032470399842907,Control
4186,2345.070422535211,Sample_8,0.10839505770289627,Control
4187,2359.154929577465,Sample_8,0.1067614444711987,Control
4188,2373.2394366197186,Sample_8,0.10493631802089912,Control
4189,2387.323943661972,Sample_8,0.10301488725905279,Control
4190,2401.4084507042253,Sample_8,0.10110760547188867,Control
4191,2415.492957746479,Sample_8,0.09921429009199154,Control
4192,2429.5774647887324,Sample_8,0.09729505013912824,Control
4193,2443.6619718309857,Sample_8,0.0959972696677914,Control
4194,2457.7464788732395,Sample_8,0.09479506323834029,Control
4195,2471.830985915493,Sample_8,0.09370276239287242,Control
4196,2485.9154929577467,Sample_8,0.09263711639003169,Control
4197,2500.0,Sample_8,0.09133404146365248,Control
4198,2519.230769230769,Sample_8,0.08978431795926436,Control
4199,2538.4615384615386,Sample_8,0.0884657248025885,Control
4200,2557.692307692308,Sample_8,0.08721139537608223,Control
4201,2576.923076923077,Sample_8,0.0858273518010376,Control
4202,2596.153846153846,Sample_8,0.08423673319563248,Control
4203,2615.3846153846152,Sample_8,0.08258586734319337,Control
4204,2634.6153846153848,Sample_8,0.08078794343776673,Control
4205,2653.846153846154,Sample_8,0.07909289627083599,Control
4206,2673.076923076923,Sample_8,0.07787535417850351,Control
4207,2692.3076923076924,Sample_8,0.07702276434926485,Control
4208,2711.538461538461,Sample_8,0.07624630513218732,Control
4209,2730.769230769231,Sample_8,0.07542292608938936,Control
4210,2750.0,Sample_8,0.07451392292883705,Control
4211,2769.230769230769,Sample_8,0.07356019075154736,Control
4212,2788.4615384615386,Sample_8,0.07249783096218122,Control
4213,2807.692307692308,Sample_8,0.0712591110496792,Control
4214,2826.923076923077,Sample_8,0.07005097117923234,Control
4215,2846.153846153846,Sample_8,0.06893155907259917,Control
4216,2865.3846153846152,Sample_8,0.06735435917221526,Control
4217,2884.6153846153848,Sample_8,0.06575105213144994,Control
4218,2903.846153846154,Sample_8,0.06438891664623586,Control
4219,2923.076923076923,Sample_8,0.06334136307424687,Control
4220,2942.3076923076924,Sample_8,0.06260247623122873,Control
4221,2961.538461538461,Sample_8,0.06186869214746694,Control
4222,2980.769230769231,Sample_8,0.061072935554596995,Control
4223,3000.0,Sample_8,0.06017768884878411,Control
4224,3019.230769230769,Sample_8,0.059208621008613044,Control
4225,3038.4615384615386,Sample_8,0.05825437764256065,Control
4226,3057.692307692308,Sample_8,0.05690106016350337,Control
4227,3076.923076923077,Sample_8,0.05568283344336369,Control
4228,3096.153846153846,Sample_8,0.05446237027238712,Control
4229,3115.3846153846152,Sample_8,0.053182481407745216,Control
4230,3134.6153846153848,Sample_8,0.05205485376742559,Control
4231,3153.846153846154,Sample_8,0.05113313478640079,Control
4232,3173.076923076923,Sample_8,0.050544665236810844,Control
4233,3192.3076923076924,Sample_8,0.0500956224222508,Control
4234,3211.538461538461,Sample_8,0.04953384422877107,Control
4235,3230.7692307692305,Sample_8,0.04880618528179108,Control
4236,3250.0,Sample_8,0.04793971120062229,Control
4237,3269.230769230769,Sample_8,0.047001570280595345,Control
4238,3288.4615384615386,Sample_8,0.0459723282203564,Control
4239,3307.692307692308,Sample_8,0.044778638560826915,Control
4240,3326.923076923077,Sample_8,0.043854363635988554,Control
4241,3346.153846153846,Sample_8,0.04320677875733919,Control
4242,3365.3846153846152,Sample_8,0.04262563016110096,Control
4243,3384.6153846153848,Sample_8,0.042030789008718636,Control
4244,3403.846153846154,Sample_8,0.041604421067133204,Control
4245,3423.076923076923,Sample_8,0.04160894873903151,Control
4246,3442.3076923076924,Sample_8,0.0413743861239125,Control
4247,3461.538461538461,Sample_8,0.040763533809212354,Control
4248,3480.7692307692305,Sample_8,0.03980310140778282,Control
4249,3500.0,Sample_8,0.039062982234711704,Control
4250,3537.5,Sample_8,0.03817336773365942,Control
4251,3575.0,Sample_8,0.037303698722723676,Control
4252,3612.5,Sample_8,0.03648108646306981,Control
4253,3650.0,Sample_8,0.03567406546067867,Control
4254,3687.5,Sample_8,0.035214826255976654,Control
4255,3725.0,Sample_8,0.034865118372056594,Control
4256,3762.5,Sample_8,0.03457314743321078,Control
4257,3800.0,Sample_8,0.03433169289816589,Control
4258,3837.5,Sample_8,0.0342075470557928,Control
4259,3875.0,Sample_8,0.03401439985882428,Control
4260,3912.5,Sample_8,0.03354626962099936,Control
4261,3950.0,Sample_8,0.03305049867650491,Control
4262,3987.5,Sample_8,0.0327185089602353,Control
4263,4025.0,Sample_8,0.032241861952488765,Control
4264,4062.5,Sample_8,0.031898215306755164,Control
4265,4100.0,Sample_8,0.031552450879004594,Control
4266,4137.5,Sample_8,0.031184467996817563,Control
4267,4175.0,Sample_8,0.030814495129804255,Control
4268,4212.5,Sample_8,0.030533085715930913,Control
4269,4250.0,Sample_8,0.03018628978228416,Control
4270,4287.5,Sample_8,0.029762240446872455,Control
4271,4325.0,Sample_8,0.02930924504777215,Control
4272,4362.5,Sample_8,0.028965242395578787,Control
4273,4400.0,Sample_8,0.02847919316594665,Control
4274,4437.5,Sample_8,0.027995006123950096,Control
4275,4475.0,Sample_8,0.02763897227909147,Control
4276,4512.5,Sample_8,0.027452205813286085,Control
4277,4550.0,Sample_8,0.0271861138055526,Control
4278,4587.5,Sample_8,0.027021045477050216,Control
4279,4625.0,Sample_8,0.026955175153626377,Control
4280,4662.5,Sample_8,0.026854617021304178,Control
4281,4700.0,Sample_8,0.026569629286091852,Control
4282,4737.5,Sample_8,0.026475095878473055,Control
4283,4775.0,Sample_8,0.026250638369788373,Control
4284,4812.5,Sample_8,0.02592385182485352,Control
4285,4850.0,Sample_8,0.025586083849891104,Control
4286,4887.5,Sample_8,0.025416560876456506,Control
4287,4925.0,Sample_8,0.025221514978369323,Control
4288,4962.5,Sample_8,0.025237918660629948,Control
4289,5000.0,Sample_8,0.025236604175240113,Control
4290,5128.205128205128,Sample_8,0.02516342202683533,Control
4291,5256.410256410257,Sample_8,0.025518962939672776,Control
4292,5384.615384615385,Sample_8,0.026019060731908752,Control
4293,5512.820512820513,Sample_8,0.026222404319019253,Control
4294,5641.025641025641,Sample_8,0.026304395345210067,Control
4295,5769.2307692307695,Sample_8,0.026540911431672313,Control
4296,5897.4358974358975,Sample_8,0.02680551551497147,Control
4297,6025.641025641025,Sample_8,0.027113105096192313,Control
4298,6153.846153846154,Sample_8,0.02771146067131828,Control
4299,6282.051282051282,Sample_8,0.028642125455690556,Control
4300,6410.25641025641,Sample_8,0.029810456501241183,Control
4301,6538.461538461539,Sample_8,0.03042668542632057,Control
4302,6666.666666666667,Sample_8,0.031170857596010338,Control
4303,6794.871794871795,Sample_8,0.0320198234620562,Control
4304,6923.076923076923,Sample_8,0.03292500183525895,Control
4305,7051.282051282051,Sample_8,0.03379478038664383,Control
4306,7179.48717948718,Sample_8,0.03471884535895466,Control
4307,7307.692307692308,Sample_8,0.03549449215103431,Control
4308,7435.897435897436,Sample_8,0.03636744737544462,Control
4309,7564.102564102564,Sample_8,0.037617313028647924,Control
4310,7692.307692307692,Sample_8,0.03933111899749604,Control
4311,7820.51282051282,Sample_8,0.041117796750143,Control
4312,7948.717948717949,Sample_8,0.04311294823426912,Control
4313,8076.923076923077,Sample_8,0.04550165116708869,Control
4314,8205.128205128205,Sample_8,0.04852143488421858,Control
4315,8333.333333333334,Sample_8,0.05437436364986367,Control
4316,8461.538461538461,Sample_8,0.06695207187270188,Control
4317,8589.74358974359,Sample_8,0.08868863961661429,Control
4318,8717.948717948719,Sample_8,0.12184297351054521,Control
4319,8846.153846153846,Sample_8,0.17018472554467026,Control
4320,8974.358974358975,Sample_8,0.24417847739396414,Control
4321,9102.564102564102,Sample_8,0.3409465101754771,Control
4322,9230.76923076923,Sample_8,0.453894123715385,Control
4323,9358.97435897436,Sample_8,0.5747130400802846,Control
4324,9487.179487179488,Sample_8,0.6913072551724864,Control
4325,9615.384615384615,Sample_8,0.7859111338135721,Control
4326,9743.589743589742,Sample_8,0.8521816450116458,Control
4327,9871.794871794871,Sample_8,0.8847995958395589,Control
4328,15.858585858585858,Sample_9,1.0,Control
4329,16.717171717171716,Sample_9,0.9691160389775018,Control
4330,17.575757575757574,Sample_9,0.9296599979860716,Control
4331,18.434343434343432,Sample_9,0.8834195503487816,Control
4332,19.29292929292929,Sample_9,0.8320065193836703,Control
4333,20.151515151515152,Sample_9,0.7771380763380591,Control
4334,21.01010101010101,Sample_9,0.7207552162905628,Control
4335,21.86868686868687,Sample_9,0.6621514598200322,Control
4336,22.727272727272727,Sample_9,0.6060154380745341,Control
4337,23.585858585858585,Sample_9,0.5510491024915578,Control
4338,24.444444444444443,Sample_9,0.496824092183263,Control
4339,25.303030303030305,Sample_9,0.4440421053955465,Control
4340,26.16161616161616,Sample_9,0.3952184454953557,Control
4341,27.02020202020202,Sample_9,0.35066810279124844,Control
4342,27.87878787878788,Sample_9,0.3100435911903264,Control
4343,28.737373737373737,Sample_9,0.27219126983006614,Control
4344,29.595959595959595,Sample_9,0.23779687269323482,Control
4345,30.454545454545453,Sample_9,0.20842911148373297,Control
4346,31.31313131313131,Sample_9,0.18376043517835752,Control
4347,32.17171717171717,Sample_9,0.16258404272873112,Control
4348,33.03030303030303,Sample_9,0.14400674576826686,Control
4349,33.888888888888886,Sample_9,0.12803794457373155,Control
4350,34.74747474747475,Sample_9,0.11459433324412253,Control
4351,35.60606060606061,Sample_9,0.103339932921894,Control
4352,36.464646464646464,Sample_9,0.09333431074601875,Control
4353,37.32323232323232,Sample_9,0.08534812733764015,Control
4354,38.18181818181818,Sample_9,0.07842960467411582,Control
4355,39.04040404040404,Sample_9,0.07257023388423438,Control
4356,39.898989898989896,Sample_9,0.06762447275184721,Control
4357,40.75757575757576,Sample_9,0.06319475439921202,Control
4358,41.61616161616162,Sample_9,0.05977232432426475,Control
4359,42.474747474747474,Sample_9,0.056431417339209186,Control
4360,43.33333333333333,Sample_9,0.05241514909057751,Control
4361,44.19191919191919,Sample_9,0.04837845955103856,Control
4362,45.05050505050505,Sample_9,0.04490684009680275,Control
4363,45.90909090909091,Sample_9,0.04183497551576361,Control
4364,46.76767676767677,Sample_9,0.03842075447561358,Control
4365,47.62626262626262,Sample_9,0.035498329984106555,Control
4366,48.48484848484848,Sample_9,0.03270228248930544,Control
4367,49.34343434343434,Sample_9,0.030241298135434025,Control
4368,50.2020202020202,Sample_9,0.028308674165353882,Control
4369,51.06060606060606,Sample_9,0.02664955773075439,Control
4370,51.91919191919192,Sample_9,0.024689640543302926,Control
4371,52.77777777777778,Sample_9,0.022722365208175367,Control
4372,53.63636363636363,Sample_9,0.02021987377016625,Control
4373,54.494949494949495,Sample_9,0.017729075952307598,Control
4374,55.35353535353535,Sample_9,0.015958817452313975,Control
4375,56.21212121212121,Sample_9,0.014626182354251015,Control
4376,57.07070707070707,Sample_9,0.012832552821330192,Control
4377,57.92929292929293,Sample_9,0.011337479319998891,Control
4378,58.78787878787879,Sample_9,0.010171739652981652,Control
4379,59.64646464646464,Sample_9,0.009126663883428398,Control
4380,60.505050505050505,Sample_9,0.007978371454237887,Control
4381,61.36363636363636,Sample_9,0.006930848371250514,Control
4382,62.22222222222222,Sample_9,0.005691640679088315,Control
4383,63.08080808080808,Sample_9,0.004771912738008728,Control
4384,63.93939393939394,Sample_9,0.003944680278840088,Control
4385,64.79797979797979,Sample_9,0.003257325558699376,Control
4386,65.65656565656565,Sample_9,0.0029206659914566726,Control
4387,66.51515151515152,Sample_9,0.002508569203160095,Control
4388,67.37373737373737,Sample_9,0.0018098612177173657,Control
4389,68.23232323232324,Sample_9,0.0015471721042054428,Control
4390,69.0909090909091,Sample_9,0.001520867536632031,Control
4391,69.94949494949495,Sample_9,0.0013703577604333346,Control
4392,70.8080808080808,Sample_9,0.0008409276899755044,Control
4393,71.66666666666666,Sample_9,0.0005681737973735651,Control
4394,72.52525252525253,Sample_9,0.00043471417834506446,Control
4395,73.38383838383838,Sample_9,0.00014410786357300543,Control
4396,74.24242424242425,Sample_9,0.0,Control
4397,75.1010101010101,Sample_9,0.00016896997488392233,Control
4398,75.95959595959596,Sample_9,0.0004305650906686684,Control
4399,76.81818181818181,Sample_9,0.00035298849628165145,Control
4400,77.67676767676767,Sample_9,0.0003365380119396795,Control
4401,78.53535353535354,Sample_9,0.00048743676510804083,Control
4402,79.39393939393939,Sample_9,0.0007175085389764082,Control
4403,80.25252525252525,Sample_9,0.0009782932860743598,Control
4404,81.11111111111111,Sample_9,0.0013897255720477667,Control
4405,81.96969696969697,Sample_9,0.0014648467493137943,Control
4406,82.82828282828282,Sample_9,0.0018880617959932183,Control
4407,83.68686868686868,Sample_9,0.0022968441763608007,Control
4408,84.54545454545455,Sample_9,0.0029201068370627845,Control
4409,85.4040404040404,Sample_9,0.0040181645113587855,Control
4410,86.26262626262626,Sample_9,0.005339122196645004,Control
4411,87.12121212121212,Sample_9,0.006509472861490114,Control
4412,87.97979797979798,Sample_9,0.007646663239671515,Control
4413,88.83838383838383,Sample_9,0.008929266175011663,Control
4414,89.69696969696969,Sample_9,0.010415879427252804,Control
4415,90.55555555555556,Sample_9,0.011990944421657782,Control
4416,91.4141414141414,Sample_9,0.013220184578972376,Control
4417,92.27272727272728,Sample_9,0.014570299329609532,Control
4418,93.13131313131314,Sample_9,0.016326635695563998,Control
4419,93.989898989899,Sample_9,0.01843824579749687,Control
4420,94.84848484848484,Sample_9,0.0209397485857081,Control
4421,95.7070707070707,Sample_9,0.02391957959498777,Control
4422,96.56565656565655,Sample_9,0.027395583143819156,Control
4423,97.42424242424242,Sample_9,0.030825687410230392,Control
4424,98.28282828282828,Sample_9,0.03489945131719028,Control
4425,99.14141414141416,Sample_9,0.03928996403275827,Control
4426,100.0,Sample_9,0.04376000633124846,Control
4427,103.06122448979592,Sample_9,0.0482425607222628,Control
4428,106.12244897959184,Sample_9,0.0523228480971514,Control
4429,109.18367346938776,Sample_9,0.057079388141171604,Control
4430,112.24489795918367,Sample_9,0.06156234771652933,Control
4431,115.3061224489796,Sample_9,0.06605251957319955,Control
4432,118.36734693877553,Sample_9,0.0707006322869264,Control
4433,121.42857142857144,Sample_9,0.07525125764763163,Control
4434,124.48979591836736,Sample_9,0.07969564367349784,Control
4435,127.55102040816328,Sample_9,0.08430258965793543,Control
4436,130.6122448979592,Sample_9,0.08974867241755068,Control
4437,133.6734693877551,Sample_9,0.09474921447316528,Control
4438,136.73469387755102,Sample_9,0.09857561333848057,Control
4439,139.79591836734693,Sample_9,0.10215160827957576,Control
4440,142.85714285714286,Sample_9,0.1051586433656712,Control
4441,145.91836734693877,Sample_9,0.10757354205232449,Control
4442,148.9795918367347,Sample_9,0.10924703442742775,Control
4443,152.0408163265306,Sample_9,0.11043325211116033,Control
4444,155.10204081632654,Sample_9,0.11128308575300372,Control
4445,158.16326530612244,Sample_9,0.11143195048076823,Control
4446,161.22448979591837,Sample_9,0.11120707317018222,Control
4447,164.28571428571428,Sample_9,0.1103247437439983,Control
4448,167.34693877551018,Sample_9,0.10939760092943451,Control
4449,170.40816326530611,Sample_9,0.10793999077249382,Control
4450,173.46938775510205,Sample_9,0.10539324510049876,Control
4451,176.53061224489795,Sample_9,0.10245428098409422,Control
4452,179.59183673469386,Sample_9,0.0994794175348646,Control
4453,182.6530612244898,Sample_9,0.09612141177051764,Control
4454,185.7142857142857,Sample_9,0.09251835051528344,Control
4455,188.77551020408163,Sample_9,0.08875337759642733,Control
4456,191.83673469387756,Sample_9,0.08490639536646744,Control
4457,194.89795918367344,Sample_9,0.08125284814204584,Control
4458,197.9591836734694,Sample_9,0.0775213434499544,Control
4459,201.0204081632653,Sample_9,0.07395961099774681,Control
4460,204.0816326530612,Sample_9,0.07063904426672984,Control
4461,207.14285714285717,Sample_9,0.06753152346347166,Control
4462,210.20408163265307,Sample_9,0.0645325920642442,Control
4463,213.26530612244895,Sample_9,0.06149962518017129,Control
4464,216.32653061224488,Sample_9,0.059190317533407553,Control
4465,219.3877551020408,Sample_9,0.05715799390379085,Control
4466,222.44897959183675,Sample_9,0.055250548088809456,Control
4467,225.51020408163265,Sample_9,0.05343783437331458,Control
4468,228.57142857142856,Sample_9,0.05186417942042463,Control
4469,231.6326530612245,Sample_9,0.05145364664369357,Control
4470,234.6938775510204,Sample_9,0.05113898048261053,Control
4471,237.75510204081635,Sample_9,0.05137366325430676,Control
4472,240.81632653061223,Sample_9,0.05163443989771785,Control
4473,243.87755102040816,Sample_9,0.05188071094163527,Control
4474,246.93877551020407,Sample_9,0.05294302325315669,Control
4475,250.0,Sample_9,0.05454342037271092,Control
4476,253.4883720930233,Sample_9,0.056352163281640506,Control
4477,256.9767441860465,Sample_9,0.058515847675386916,Control
4478,260.4651162790698,Sample_9,0.060935122352948914,Control
4479,263.95348837209303,Sample_9,0.0634499394986842,Control
4480,267.4418604651163,Sample_9,0.06596816019290405,Control
4481,270.93023255813955,Sample_9,0.06934399406836052,Control
4482,274.4186046511628,Sample_9,0.07256196812362906,Control
4483,277.90697674418607,Sample_9,0.07596729941928493,Control
4484,281.3953488372093,Sample_9,0.0794828408563451,Control
4485,284.8837209302326,Sample_9,0.08301118611865665,Control
4486,288.37209302325584,Sample_9,0.0868361263203357,Control
4487,291.8604651162791,Sample_9,0.09010604500842789,Control
4488,295.3488372093023,Sample_9,0.09363592997124438,Control
4489,298.8372093023256,Sample_9,0.09736978473252751,Control
4490,302.3255813953488,Sample_9,0.10113872845794893,Control
4491,305.8139534883721,Sample_9,0.10476918017479683,Control
4492,309.30232558139534,Sample_9,0.10822216114923633,Control
4493,312.7906976744186,Sample_9,0.11179734572164472,Control
4494,316.27906976744185,Sample_9,0.1150363083259013,Control
4495,319.7674418604651,Sample_9,0.11808216007209428,Control
4496,323.2558139534884,Sample_9,0.12093895280365764,Control
4497,326.74418604651163,Sample_9,0.12340077183727646,Control
4498,330.2325581395349,Sample_9,0.1248506834916926,Control
4499,333.72093023255815,Sample_9,0.12657676879456894,Control
4500,337.2093023255814,Sample_9,0.12808810639544424,Control
4501,340.69767441860466,Sample_9,0.12936257322916894,Control
4502,344.1860465116279,Sample_9,0.13031832205837665,Control
4503,347.6744186046512,Sample_9,0.13083849771843126,Control
4504,351.16279069767444,Sample_9,0.13121426567849875,Control
4505,354.65116279069764,Sample_9,0.13062131891036982,Control
4506,358.1395348837209,Sample_9,0.12956873102308997,Control
4507,361.62790697674416,Sample_9,0.12812789549796597,Control
4508,365.1162790697674,Sample_9,0.1262875482102513,Control
4509,368.6046511627907,Sample_9,0.12402815927459425,Control
4510,372.09302325581393,Sample_9,0.12140134917634368,Control
4511,375.5813953488372,Sample_9,0.11993385252142406,Control
4512,379.0697674418605,Sample_9,0.11754310282163731,Control
4513,382.5581395348837,Sample_9,0.11507804231327132,Control
4514,386.04651162790697,Sample_9,0.11312391926193044,Control
4515,389.5348837209302,Sample_9,0.11072036573689228,Control
4516,393.0232558139535,Sample_9,0.10875230434413855,Control
4517,396.5116279069768,Sample_9,0.1070560406089363,Control
4518,400.0,Sample_9,0.10552768526563827,Control
4519,404.44444444444446,Sample_9,0.10415856736929574,Control
4520,408.8888888888889,Sample_9,0.10297996715121904,Control
4521,413.3333333333333,Sample_9,0.10203410481999027,Control
4522,417.77777777777777,Sample_9,0.10167462527052738,Control
4523,422.22222222222223,Sample_9,0.10155469070488152,Control
4524,426.6666666666667,Sample_9,0.10113718875744401,Control
4525,431.1111111111111,Sample_9,0.1009131218155448,Control
4526,435.55555555555554,Sample_9,0.10139107726701732,Control
4527,440.0,Sample_9,0.10175768806092403,Control
4528,444.44444444444446,Sample_9,0.10309260839868375,Control
4529,448.8888888888889,Sample_9,0.10553603206311228,Control
4530,453.3333333333333,Sample_9,0.10820951939772229,Control
4531,457.77777777777777,Sample_9,0.1108962967787958,Control
4532,462.22222222222223,Sample_9,0.11388015532044884,Control
4533,466.6666666666667,Sample_9,0.11754618222264712,Control
4534,471.1111111111111,Sample_9,0.12138692461371871,Control
4535,475.55555555555554,Sample_9,0.12464711887756934,Control
4536,480.0,Sample_9,0.12771938864295188,Control
4537,484.44444444444446,Sample_9,0.1308311233633814,Control
4538,488.8888888888889,Sample_9,0.13397292276209108,Control
4539,493.33333333333337,Sample_9,0.13716447879817006,Control
4540,497.77777777777777,Sample_9,0.1405279950695872,Control
4541,502.22222222222223,Sample_9,0.14389920984352897,Control
4542,506.6666666666667,Sample_9,0.14727893348868207,Control
4543,511.1111111111111,Sample_9,0.15066076409242085,Control
4544,515.5555555555555,Sample_9,0.1540506983830276,Control
4545,520.0,Sample_9,0.15786875045086887,Control
4546,524.4444444444445,Sample_9,0.16094069606877667,Control
4547,528.8888888888889,Sample_9,0.1633243955609883,Control
4548,533.3333333333334,Sample_9,0.16533710826838455,Control
4549,537.7777777777778,Sample_9,0.16712364707529592,Control
4550,542.2222222222222,Sample_9,0.1684598640029545,Control
4551,546.6666666666667,Sample_9,0.1684989237736581,Control
4552,551.1111111111111,Sample_9,0.16853174370547336,Control
4553,555.5555555555555,Sample_9,0.16755508736414634,Control
4554,560.0,Sample_9,0.16648856113545357,Control
4555,564.4444444444445,Sample_9,0.16591927713297908,Control
4556,568.8888888888889,Sample_9,0.16480615470479557,Control
4557,573.3333333333334,Sample_9,0.16381580313266164,Control
4558,577.7777777777778,Sample_9,0.1632568108125095,Control
4559,582.2222222222222,Sample_9,0.16261564710751616,Control
4560,586.6666666666667,Sample_9,0.16233817686915708,Control
4561,591.1111111111111,Sample_9,0.16266637618730964,Control
4562,595.5555555555555,Sample_9,0.16243833843884511,Control
4563,600.0,Sample_9,0.1618688113257646,Control
4564,606.8965517241379,Sample_9,0.16189984844646893,Control
4565,613.7931034482758,Sample_9,0.16177399818940943,Control
4566,620.6896551724138,Sample_9,0.16156127640912535,Control
4567,627.5862068965517,Sample_9,0.16153072550963316,Control
4568,634.4827586206897,Sample_9,0.16098453701473237,Control
4569,641.3793103448276,Sample_9,0.1618834789989956,Control
4570,648.2758620689655,Sample_9,0.16324303454483396,Control
4571,655.1724137931035,Sample_9,0.16440097036139736,Control
4572,662.0689655172414,Sample_9,0.1659461813733807,Control
4573,668.9655172413793,Sample_9,0.16882833864484084,Control
4574,675.8620689655172,Sample_9,0.17166389971681015,Control
4575,682.7586206896551,Sample_9,0.17573146430331604,Control
4576,689.6551724137931,Sample_9,0.1797808766312377,Control
4577,696.551724137931,Sample_9,0.1838312614015835,Control
4578,703.448275862069,Sample_9,0.18792094905323894,Control
4579,710.3448275862069,Sample_9,0.1919712527867161,Control
4580,717.2413793103449,Sample_9,0.19586110352020752,Control
4581,724.1379310344828,Sample_9,0.19950371076735737,Control
4582,731.0344827586207,Sample_9,0.20266909189485283,Control
4583,737.9310344827586,Sample_9,0.20520092678301083,Control
4584,744.8275862068965,Sample_9,0.20731493557625663,Control
4585,751.7241379310344,Sample_9,0.20953291467201843,Control
4586,758.6206896551724,Sample_9,0.21127099343145933,Control
4587,765.5172413793103,Sample_9,0.21321020569896312,Control
4588,772.4137931034483,Sample_9,0.21385850064840026,Control
4589,779.3103448275862,Sample_9,0.21367381762467938,Control
4590,786.2068965517242,Sample_9,0.21348321890954483,Control
4591,793.1034482758621,Sample_9,0.21377219638325645,Control
4592,800.0,Sample_9,0.21432997315037838,Control
