,bp_pos,sample,normalized_fluorescent_units
281,2921.0526315789475,1,0.0026035525569026875
282,2947.368421052632,1,0.0022802313527152842
283,2973.684210526316,1,0.0026026794552133545
284,3000.0,1,0.004150624981766795
285,3026.315789473684,1,0.006373030020366569
286,3052.6315789473683,1,0.006049708816179166
287,3078.9473684210525,1,0.002572893196465769
288,3105.2631578947367,1,0.0
289,3131.578947368421,1,0.0007024995674142584
290,3157.894736842105,1,0.0022802313527152842
291,3184.2105263157896,1,0.00450547864808128
292,3210.5263157894738,1,0.008392354943156174
293,3236.842105263158,1,0.011377055018362938
294,3263.157894736842,1,0.012636054059622441
295,3289.4736842105262,1,0.015619881033139379
296,3315.7894736842104,1,0.01947871727284585
297,3342.1052631578946,1,0.02138151646571344
298,3368.4210526315787,1,0.021760917780637858
299,3394.736842105264,1,0.02176266398401702
300,3421.0526315789475,1,0.021440215881519276
301,3447.368421052632,1,0.020213845355773745
302,3473.684210526316,1,0.01918889768586225
303,3500.0,1,0.020184932198715828
304,3551.7241379310344,1,0.021087981520273955
305,3603.448275862069,1,0.020184932198715828
306,3655.1724137931033,1,0.01918977078755158
307,3706.896551724138,1,0.02024275851283167
308,3758.620689655173,1,0.021792450242764938
309,3810.344827586207,1,0.023342141972697537
310,3862.0689655172414,1,0.024394256596288626
311,3913.793103448276,1,0.023371055129755628
312,3965.5172413793102,1,0.02214555770569976
313,4017.241379310345,1,0.02185114965857044
314,4068.96551724138,1,0.02217534396444751
315,4120.689655172414,1,0.02375132954636954
316,4172.413793103448,1,0.026297055789156382
317,4224.137931034483,1,0.027200978212404178
318,4275.862068965517,1,0.02477802341966087
319,4327.586206896552,1,0.021561330071587174
320,4379.310344827586,1,0.02293851210274433
321,4431.0344827586205,1,0.027994805711138413
322,4482.758620689655,1,0.032500284359219526
323,4534.48275862069,1,0.03483943807943821
324,4586.206896551725,1,0.037152297947667966
325,4637.931034482759,1,0.0413633685486196
326,4689.6551724137935,1,0.04554465289082381
327,4741.379310344828,1,0.04744657898200223
328,4793.103448275862,1,0.04747636524074999
329,4844.827586206897,1,0.0459564597695648
330,4896.551724137931,1,0.043706887777286596
331,4948.275862068966,1,0.04370863398066576
332,5000.0,1,0.04601690538874997
333,5161.290322580645,1,0.048271938942863545
334,5322.580645161291,1,0.05181029623514867
335,5483.870967741936,1,0.057425715820936876
336,5645.1612903225805,1,0.06251551104653476
337,5806.451612903225,1,0.06743192347166704
338,5967.741935483871,1,0.07208284100672843
339,6129.032258064516,1,0.07635807258532161
340,6290.322580645161,1,0.0832631505728064
341,6451.612903225807,1,0.09399902474462925
342,6612.903225806452,1,0.1066639919613096
343,6774.193548387097,1,0.12000538784511237
344,6935.483870967742,1,0.13430853246627925
345,7096.774193548386,1,0.14876510789792644
346,7258.064516129032,1,0.16284149785636373
347,7419.354838709677,1,0.1804652062741597
348,7580.645161290322,1,0.20648310478189458
349,7741.935483870968,1,0.2472580984802339
350,7903.225806451613,1,0.30912475119089267
351,55.65217391304348,2,0.20402954866272327
352,56.88405797101449,2,0.2018096468340268
353,58.11594202898551,2,0.19952771102507474
354,59.34782608695652,2,0.20143205962336286
355,60.57971014492753,2,0.20763491631392716
356,61.81159420289855,2,0.2136988016741219
357,63.04347826086956,2,0.22038977010498845
358,64.27536231884058,2,0.23002270246027365
359,65.5072463768116,2,0.24270671946143843
360,66.7391304347826,2,0.2558422634267383
361,67.97101449275362,2,0.2682493806160447
362,69.20289855072463,2,0.2826699671251001
363,70.43478260869566,2,0.3014510871789976
364,71.66666666666666,2,0.3230747907274426
365,72.89855072463769,2,0.34269046068215137
366,74.13043478260869,2,0.36092077870897504
367,75.3623188405797,2,0.3803642681684654
368,76.59420289855072,2,0.4014358627209022
369,77.82608695652173,2,0.42354741388959555
370,79.05797101449275,2,0.44368311483589984
371,80.28985507246377,2,0.46458589597674654
372,81.52173913043478,2,0.4904698236859042
373,82.7536231884058,2,0.5181241949020056
374,83.98550724637681,2,0.5431447564226343
375,85.21739130434783,2,0.5649109037520105
376,86.44927536231883,2,0.5850476390195057
377,87.68115942028984,2,0.6063290416922082
378,88.91304347826086,2,0.628645991048658
379,90.14492753623188,2,0.6495111530921468
380,91.37681159420288,2,0.6677757231327005
381,92.6086956521739,2,0.6863900984173914
382,93.84057971014492,2,0.7087060134526499
383,95.07246376811594,2,0.7322008479068455
384,96.30434782608695,2,0.7518154835403623
385,97.53623188405795,2,0.7681414529688974
386,98.76811594202898,2,0.7836681588315427
387,100.0,2,0.7991263606667285
388,104.28571428571428,2,0.814548241845801
389,108.57142857142856,2,0.8295559510380431
390,112.85714285714286,2,0.842793216723341
391,117.14285714285714,2,0.8540973175226321
392,121.42857142857144,2,0.8679219700111704
393,125.71428571428572,2,0.8853186670914412
394,130.0,2,0.900114499521034
395,134.28571428571428,2,0.9104098012819125
396,138.57142857142856,2,0.9182455424849195
397,142.85714285714286,2,0.9297174223746086
398,147.14285714285714,2,0.9444416563408563
399,151.42857142857144,2,0.9546308264492273
400,155.71428571428572,2,0.9613560468938236
401,160.0,2,0.9672820037725297
402,164.28571428571428,2,0.9733147400825694
403,168.57142857142856,2,0.9799680894160775
404,172.85714285714286,2,0.9841950958842519
405,177.14285714285714,2,0.9873180516412189
406,181.42857142857144,2,0.9923399202704628
407,185.7142857142857,2,0.9972953535146302
408,190.0,2,0.9995816907284029
409,194.28571428571428,2,1.0
410,198.57142857142856,2,0.9996522633982456
411,202.8571428571429,2,0.9981994417640928
412,207.14285714285717,2,0.9969530526388874
413,211.42857142857144,2,0.997782166813687
414,215.7142857142857,2,0.9977468804787657
415,220.0,2,0.9964652050186391
416,224.28571428571428,2,0.9954231882876883
417,228.57142857142856,2,0.991889427627519
418,232.8571428571429,2,0.9869007766908134
419,237.14285714285717,2,0.9827402056077157
420,241.42857142857144,2,0.9787196316484891
421,245.7142857142857,2,0.9740774188722925
422,250.0,2,0.9664868774914064
423,254.6875,2,0.9573783775325363
424,259.375,2,0.953807261895062
425,264.0625,2,0.956365063194681
426,268.75,2,0.9554256886102971
427,273.4375,2,0.9477347239506585
428,278.125,2,0.9386571089218892
429,282.8125,2,0.9305828572055209
430,287.5,2,0.9232383307063913
431,292.1875,2,0.9173788092127613
432,296.875,2,0.9127334934729897
433,301.5625,2,0.9068750063005517
434,306.25,2,0.8995636974939603
435,310.9375,2,0.8918693657506928
436,315.625,2,0.8841428506360791
437,320.3125,2,0.87644748457162
438,325.0,2,0.8691019237512989
439,329.6875,2,0.862826161628455
440,334.375,2,0.8563107493041248
441,339.0625,2,0.8473679597932693
442,343.75,2,0.8381491994248147
443,348.4375,2,0.8295185960607386
444,353.125,2,0.818670159510349
445,357.8125,2,0.8026985106253942
446,362.5,2,0.7861373977671261
447,367.1875,2,0.77733357958664
448,371.875,2,0.7732390658739424
449,376.5625,2,0.7673089717104696
450,381.25,2,0.7585074862924202
451,385.9375,2,0.748765433215675
452,390.625,2,0.7384776443508808
453,395.3125,2,0.725650254614527
454,400.0,2,0.713042140642284
455,406.06060606060606,2,0.7024312856509977
456,412.1212121212121,2,0.6917231188722233
457,418.1818181818182,2,0.6777563920897404
458,424.24242424242425,2,0.6645886647530937
459,430.3030303030303,2,0.6531134177797758
460,436.3636363636364,2,0.6386993013179242
461,442.4242424242424,2,0.6241099013972796
462,448.4848484848485,2,0.6118055402491627
463,454.54545454545456,2,0.6000906345466692
464,460.6060606060606,2,0.588551284950712
465,466.6666666666667,2,0.5769038489544864
466,472.7272727272728,2,0.5654008200146421
467,478.7878787878788,2,0.5541696246476306
468,484.8484848484849,2,0.5445014059574235
469,490.9090909090909,2,0.5359029859646942
470,496.969696969697,2,0.525851744337811
471,503.030303030303,2,0.5131345096441087
472,509.0909090909091,2,0.50003425201373
473,515.1515151515151,2,0.4881139481234799
474,521.2121212121212,2,0.47643432875590785
475,527.2727272727273,2,0.4649634831874105
476,533.3333333333334,2,0.4541163450782665
477,539.3939393939394,2,0.4459362343571341
478,545.4545454545455,2,0.4390014784400152
479,551.5151515151515,2,0.42999018490169993
480,557.5757575757575,2,0.42035621822522273
481,563.6363636363636,2,0.40995620567539387
482,569.6969696969697,2,0.3972057532891529
483,575.7575757575758,2,0.3840722779662363
484,581.8181818181818,2,0.37180320315304033
485,587.8787878787879,2,0.35908493413814613
486,593.939393939394,2,0.3481692920015421
487,600.0,2,0.34040102050480364
488,609.3023255813954,2,0.3303508131991127
489,618.6046511627907,2,0.3168376820231485
490,627.9069767441861,2,0.30540108846838115
491,637.2093023255813,2,0.29680577143922565
492,646.5116279069767,2,0.28862462639690184
493,655.8139534883721,2,0.2794058660284471
494,665.1162790697674,2,0.2700125838746475
495,674.4186046511628,2,0.2612087656941616
496,683.7209302325582,2,0.24994642127699526
497,693.0232558139535,2,0.23726343859702256
498,702.3255813953489,2,0.22579466167090823
499,711.6279069767442,2,0.2160183565804327
500,720.9302325581396,2,0.20798161859449005
501,730.2325581395348,2,0.20010966210230324
502,739.5348837209302,2,0.1925587030942255
503,748.8372093023256,2,0.18552026218165832
504,758.1395348837209,2,0.18125900369975453
505,767.4418604651163,2,0.17809972728667417
506,776.7441860465117,2,0.17262529737210336
507,786.046511627907,2,0.1653472062580504
508,795.3488372093024,2,0.15765494315716638
509,804.6511627906978,2,0.14996164573509052
510,813.953488372093,2,0.14265033692849916
511,823.2558139534883,2,0.13679288407725204
512,832.5581395348837,2,0.1321818203512105
513,841.8604651162791,2,0.1267416424503695
514,851.1627906976744,2,0.12133468224206688
515,860.4651162790698,2,0.11714192778762247
516,869.7674418604652,2,0.11318778921347283
517,879.0697674418604,2,0.1093438056819742
518,888.3720930232558,2,0.10500767849234025
519,897.6744186046512,2,0.09936210240374228
520,906.9767441860464,2,0.09274300508396387
521,916.2790697674418,2,0.08855128495071168
522,925.5813953488372,2,0.08584560414414988
523,934.8837209302326,2,0.08269279777827314
524,944.186046511628,2,0.08078534621640995
525,953.4883720930231,2,0.07991757862306072
526,962.7906976744188,2,0.07763020708809588
527,972.093023255814,2,0.0730920487943339
528,981.3953488372092,2,0.06997246012099594
529,990.6976744186048,2,0.0702836119465831
530,1000.0,2,0.06903178709536612
531,1014.2857142857144,2,0.0630075894749132
532,1028.571428571429,2,0.05687323681180887
533,1042.857142857143,2,0.05576581901697326
534,1057.142857142857,2,0.05634983873658501
535,1071.428571428571,2,0.054826444432588974
536,1085.7142857142858,2,0.05174110777298059
537,1100.0,2,0.049455804880399384
538,1114.2857142857142,2,0.04720165103797311
539,1128.571428571429,2,0.044467153943693515
540,1142.857142857143,2,0.044048844672095966
541,1157.142857142857,2,0.044843706833166214
542,1171.4285714285716,2,0.04356203137303962
543,1185.7142857142858,2,0.0416919347884807
544,1200.0,2,0.03947203295978441
545,1214.2857142857142,2,0.03673753586550502
546,1228.571428571429,2,0.03628600890136969
547,1242.857142857143,2,0.036697848125763224
548,1257.142857142857,2,0.03396438535267525
549,1271.4285714285716,2,0.03091433502798809
550,1285.7142857142858,2,0.030291661889826165
551,1300.0,2,0.030497060077582558
552,1314.2857142857142,2,0.03205900243319511
553,1328.571428571429,2,0.03316201882321074
554,1342.857142857143,2,0.0320932544469253
555,1357.142857142857,2,0.030912266385605233
556,1371.4285714285716,2,0.03209222012573387
557,1385.7142857142858,2,0.03312673248828952
558,1400.0,2,0.03160644114786855
559,1414.2857142857142,2,0.028173367886505266
560,1428.571428571429,2,0.02485148398898517
561,1442.857142857143,2,0.023221037605912827
562,1457.142857142857,2,0.024398922703657823
563,1471.4285714285716,2,0.025816458002889994
564,1485.7142857142858,2,0.0257822059891604
565,1500.0,2,0.02394532709713945
566,1519.6078431372548,2,0.02086412772229697
567,1539.2156862745098,2,0.019028283151467845
568,1558.8235294117646,2,0.019028283151467845
569,1578.4313725490197,2,0.020863093401105343
570,1598.0392156862745,2,0.023911075083409852
571,1617.6470588235295,2,0.025364931038754868
572,1637.2549019607843,2,0.023946361418331074
573,1656.862745098039,2,0.02131358604404944
574,1676.470588235294,2,0.02128036835151107
575,1696.078431372549,2,0.02352805214673392
576,1715.686274509804,2,0.023460582440465755
577,1735.2941176470588,2,0.0204105321157782
578,1754.9019607843138,2,0.01712186591079647
579,1774.5098039215686,2,0.015492453848915365
580,1794.1176470588234,2,0.016671373267852573
581,1813.7254901960785,2,0.018122126259622128
582,1833.3333333333333,2,0.018471931503759687
583,1852.9411764705883,2,0.018122126259622128
584,1872.549019607843,2,0.01667033894666095
585,1892.156862745098,2,0.015457167513993746
586,1911.764705882353,2,0.01667033894666095
587,1931.372549019608,2,0.01812316058081375
588,1950.9803921568628,2,0.01850618351748968
589,1970.5882352941176,2,0.018538366888836623
590,1990.1960784313728,2,0.018504114875106434
591,2009.803921568628,2,0.018052587910971307
592,2029.4117647058824,2,0.015766250697198482
593,2049.019607843137,2,0.010847138109144021
594,2068.627450980392,2,0.006311048457765097
595,2088.235294117647,2,0.005893773507359962
596,2107.843137254902,2,0.008525514560449974
597,2127.450980392157,2,0.010360324810086885
598,2147.058823529412,2,0.010777599760492217
599,2166.666666666667,2,0.010846103787952005
600,2186.274509803922,2,0.01126441305954955
601,2205.8823529411766,2,0.013134509644108472
602,2225.4901960784314,2,0.016217777661334202
603,2245.098039215686,2,0.01808787424589253
604,2264.705882352941,2,0.018504114875106434
605,2284.313725490196,2,0.018505149196298254
606,2303.921568627451,2,0.01812316058081375
607,2323.529411764706,2,0.01666930462546972
608,2343.1372549019607,2,0.01542188117907233
609,2362.745098039216,2,0.016217777661334202
610,2382.3529411764707,2,0.015800502710928473
611,2401.960784313725,2,0.013099223309186659
612,2421.5686274509803,2,0.011229126724627737
613,2441.176470588235,2,0.010429863158738098
614,2460.7843137254904,2,0.008942789510855108
615,2480.392156862745,2,0.007728583756996873
616,2500.0,2,0.00894175518966388
617,2526.315789473684,2,0.010393542502625254
618,2552.6315789473683,2,0.010743347746762619
619,2578.9473684210525,2,0.010393542502625254
620,2605.2631578947367,2,0.00894175518966388
621,2631.578947368421,2,0.007728583756996873
622,2657.894736842105,2,0.00894175518966388
623,2684.2105263157896,2,0.010394576823816877
624,2710.5263157894738,2,0.010776565439300988
625,2736.842105263158,2,0.010775531118109364
626,2763.157894736842,2,0.010359290488895063
627,2789.4736842105262,2,0.008489193904336735
628,2815.7894736842104,2,0.0054059258871114
629,2842.1052631578946,2,0.0035368636237441023
630,2868.4210526315787,2,0.003153840687068369
631,2894.736842105264,2,0.0035368636237441023
632,2921.0526315789475,2,0.0054059258871114
633,2947.368421052632,2,0.008488159583145506
634,2973.684210526316,2,0.010325038475165466
635,3000.0,2,0.010359290488895063
636,3026.315789473684,2,0.008939686547280435
637,3052.6315789473683,2,0.007693297422075455
638,3078.9473684210525,2,0.008489193904336735
639,3105.2631578947367,2,0.00807295327512283
640,3131.578947368421,2,0.005406960208303023
641,3157.894736842105,2,0.003986321945496575
642,3184.2105263157896,2,0.005406960208303023
643,3210.5263157894738,2,0.008071918953931207
644,3236.842105263158,2,0.00845390756941512
645,3263.157894736842,2,0.007240736136748508
646,3289.4736842105262,2,0.006618062998586585
647,3315.7894736842104,2,0.004987616615514248
648,3342.1052631578946,2,0.0034673252750932826
649,3368.4210526315787,2,0.002700245080549996
650,3394.736842105264,2,0.0012142057538584315
651,3421.0526315789475,2,0.0
652,3447.368421052632,2,0.0012142057538584315
653,3473.684210526316,2,0.002700245080549996
654,3500.0,2,0.00346629095390166
655,3551.7241379310344,2,0.004952330280593026
656,3603.448275862069,2,0.006166536034451458
657,3655.1724137931033,2,0.0049543989229758785
658,3706.896551724138,2,0.0035347949813614465
659,3758.620689655173,2,0.0035347949813614465
660,3810.344827586207,2,0.0049543989229758785
661,3862.0689655172414,2,0.006166536034451458
662,3913.793103448276,2,0.004953364601784651
663,3965.5172413793102,2,0.0035005429676312583
664,4017.241379310345,2,0.003117520030955525
665,4068.96551724138,2,0.003084302338417353
666,4120.689655172414,2,0.003084302338417353
667,4172.413793103448,2,0.0031185543521471478
668,4224.137931034483,2,0.0035358293025524795
669,4275.862068965517,2,0.0054059258871114
670,4327.586206896552,2,0.008489193904336735
671,4379.310344827586,2,0.010359290488895063
672,4431.0344827586205,2,0.010776565439300988
673,4482.758620689655,2,0.010810817453030783
674,4534.48275862069,2,0.010811851774221816
675,4586.206896551725,2,0.010811851774221816
